16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
16.000000,0.103000,0.062000,5.000000,-0.289600,0.095000
